RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,housingPercentChange,discrepancy
394862,41,"Milwaukee, WI",msa,WI,197655.57655232053,198211.88612025257,198792.58425957063,199547.0888612701,200313.89566114216,200849.83301342465,201347.07355267156,201944.16985764608,202823.1280060501,203872.8715751661,204880.8907220401,206212.32493651,207567.3462449965,208818.11540881544,209599.92881310472,210521.75870285535,211525.2571996909,212564.84998581663,213046.65141370223,213459.11752029043,214149.0519394984,215352.42566807603,216816.64853599292,218349.84338587295,219657.97142919732,220640.2547763035,221465.3942273748,222490.4223571689,223727.25276304656,224836.94749561543,225842.42685845136,226461.66813728577,227124.64954143175,227778.6142090629,228721.8297752847,229897.65775208603,231030.40157999645,232193.555482425,233698.69674421792,235402.67970486896,237145.87631945385,238315.20022893124,239643.1178712827,240681.47054209924,241532.33190369327,241628.1383090771,241760.0845607764,242279.32037309153,243491.0284960921,245418.7633093947,247486.49461263453,249108.86515373547,250209.8306813976,250927.64656503373,251742.08359396295,252407.82871944123,252981.14861665512,253556.16563767745,254520.90547696865,255795.48118837085,257505.3761597318,259200.36060184345,261152.39633614616,262994.51465462655,264349.1719709954,265005.57326938154,265388.8106787148,266370.87779435056,268687.17810626916,271909.67283937806,275507.7402157456,278910.3399168066,282081.1572826628,285256.63969333796,288213.83628219605,291428.8499573299,295319.0028673145,299513.308138636,302749.61530295404,303777.01708254946,302776.06447026465,301178.3614704227,300260.43662992533,300444.4486798712,302003.9822679542,304739.75011799304,308811.57663460367,313823.20877042686,318560.3127808892,322251.166100421,323706.19706429425,323308.3320849642,322136.8377926295,321328.68696263456,321336.23970767856,321958.15467757813,323720.838436658,326270.8168125211,329877.49139146466,333889.18402201013,337947.67442012945,341256.2265353309,343457.8129804356,345599.57919172273,347242.3508944339,348537.3202171498,349275.6769167819,349687.70837267913,350117.58002118114,351533.57095092005,354608.23514567915,358552.68627643446,361659.1720834712,363598.8674859404,364442.9397070135,84.38282696797245,24.988709623867003
394865,16,"Minneapolis, MN",msa,MN,229925.351127099,231216.39386342632,232768.15911823575,234321.77255222807,235644.31552808825,236486.71278938735,237176.07049227023,237876.48632265767,238926.61018604992,240113.11341397956,241432.8160750421,242976.5989297784,244842.4779633073,246743.6378888221,248413.49142416695,249985.36183097053,251193.70871487717,252180.22012460383,252733.92640079875,253256.77841317345,254016.32886361983,255125.8587728934,256622.37169050868,258394.6821593861,260450.26938942596,262781.25916501746,265107.0163496062,267494.19960264006,269422.3277586569,270875.17771423917,271629.26847809734,272061.44588766416,272466.52479182754,273079.86839476344,274201.4276065037,275942.9414881174,277918.354853342,280057.122962485,282377.1355899076,284694.4400112389,286725.0494516024,287924.19044837833,289221.9566261466,290260.768180876,291206.88119566155,291555.98584780394,291890.7696048368,292644.775241515,293894.28660460096,295822.0658562248,297827.45256807207,299517.66963375197,300441.90887250815,301046.81430671224,301404.1867555719,301717.35573268513,301889.8889926167,302436.77135025704,303528.5906023104,305086.43774369615,307106.2755259984,309412.0548522195,311873.959308461,313996.04340315395,314981.05562370614,314991.9192209435,314661.09427747637,315342.07487950375,317654.4576477014,321262.2578576588,325475.0915640451,329767.8275328647,333775.8494755986,338025.0624456477,342396.5348261591,347123.25357177015,352155.87489002105,357201.3222700168,361371.5156002565,363584.2750602378,363996.2852719724,363972.0253698663,364729.0911586545,366328.4413786491,369393.9225306046,373555.2883308247,378960.1766644966,384438.60720058944,389056.2389777122,392128.1560261992,392327.7592919306,390300.8666273377,387049.12379935104,384904.51152320305,383584.7387283775,382562.15529013425,381093.2429836507,380150.2582776424,380028.1420654046,380952.161699883,382372.6268312288,384211.92481216154,385868.1317280073,387169.4840311315,387814.7568921635,387740.2605581246,387282.45558227954,386679.8943810761,386291.5426333572,386583.7503205345,387847.8750587856,389257.75509449287,389830.0485432038,389215.1132596522,388427.543094128,68.93637051766926,11.637680516012026
394870,127,"Mobile, AL",msa,AL,105602.43328434812,105643.36919566362,105636.08129647584,105806.86786905052,106248.75823978432,106873.1405017522,107422.08961529112,107857.05694530852,108041.41311495488,108257.22106599448,108444.75395322643,108860.4110106567,109529.46950075524,110314.26575036623,110773.02563530662,111151.29607144198,111374.07349125906,111871.89732342232,112183.61761438288,112588.30039901656,112978.27629313926,113558.6947721835,114210.91873117955,114762.43280512455,115283.2347287684,115656.38135189492,116092.76376698428,116355.1940374404,116540.71342681772,116655.93592188512,116977.36647702684,117475.76996677852,118121.96122311035,118613.69448513207,118948.27050320324,119045.67459127592,119272.6354813322,119625.9382486345,120362.12828749717,121036.5140696494,121634.5067419794,121890.10461281816,122305.41033194705,122678.96966993266,123249.93547751388,123422.4315562706,123889.12782975992,124498.01040349762,125222.74560858148,125810.1736590654,126453.0928655354,127177.02429918274,127869.37239972234,128559.18167244965,129418.96520967007,130410.06528953848,131269.90813316533,132277.27739639417,133441.39215049354,134727.4202161967,135920.85091758808,136735.08356604472,137422.9827652341,137954.8547286314,138516.92803529045,139159.17533136404,139934.30760406808,141218.30426493954,143016.94264779802,144685.12143818242,146130.88570940364,146942.05673622215,147882.4767956055,148953.09781174804,150398.1628284384,152052.3803612635,153985.80945387983,156205.445449181,158652.04431840283,160859.10644040408,162442.5470035519,163872.47732410632,165655.4273996282,167588.69209046624,169509.18662026574,171190.796376497,172799.57730822914,174451.75731191327,175871.0317595071,177640.13698774963,178901.9030084091,179749.72384051466,179872.30478399628,180000.09322063555,180111.2072657651,180306.6076000053,180503.50087108565,180612.6322722228,181121.3861245271,182122.77255753963,183817.16920183017,185368.5880239359,186251.13856837025,186336.8496357686,185983.21577731916,185766.95512920865,185883.49515693611,186334.09340291235,186688.48944546364,187432.1559233551,188777.0542623097,190468.2265527108,191923.7845344057,192572.56753144367,192745.1616917788,82.5196216575689,6.588661708967237
394871,103,"Modesto, CA",msa,CA,230576.07844092205,231998.3467221595,233432.05658288035,235043.57130811212,236747.44430477652,238247.76945759213,239999.83402793144,242112.32377292807,244553.39596594463,246770.06250429183,249165.4685412908,251742.1217696052,254627.11947848936,257101.46566896865,258892.5244753017,260256.14741687648,261162.11879975224,262435.8481918804,264055.0019472384,265720.3758828659,267243.7787751592,268779.5021488653,271031.73014666996,273590.04710337817,276158.84575797454,278543.9053470709,280895.91789945343,283144.8753581867,284546.86348625086,285760.99314809655,286959.5193835218,288573.6530175563,290526.29136450094,292900.884644331,295606.7559485188,298608.40968905156,301559.9846571151,304611.9947454987,307322.74210671644,309385.5228440598,311369.4577628478,312873.5772627848,314403.50964249234,315512.8075760042,316618.241216494,317791.90718297946,318848.80423267046,320097.90267227823,321476.42975274054,323224.31483450445,325163.2207604069,326633.3454117887,327586.29649897554,328062.7835362412,328917.40193817613,330048.6700140442,331383.9363864597,332688.0235567622,334437.6354633668,336291.7591068994,338171.8246658635,339738.0643625409,341684.255014986,343573.1260244848,344737.6057054996,345190.215113174,345971.56973053835,348151.48030030885,352122.2421652212,357450.7390809112,364049.42233187496,371141.45657712297,378421.55257290695,385986.72308599536,393259.61625039973,400566.4021530677,407704.8370575458,414992.6558389468,421260.33495932823,425343.8647627576,427491.1766295764,429244.21262051864,432275.109269413,436422.5669299649,442561.8182847114,450452.4655381576,459644.6016093921,468068.2362671898,474261.48538892413,478338.88911876903,479637.2122964126,477506.2872390637,472419.37684153457,466590.85476207297,460851.81045441655,455771.5940331411,450378.72298318753,446326.5022988526,444278.6842244643,444410.7512926507,446079.51723781554,448267.81562248943,451159.1674164934,454372.1295300851,457253.4171648277,459506.3725869293,461015.5667718415,462233.93618533906,463415.4390776528,464864.53750863695,467352.0932572772,470042.93836697494,472365.1948616597,473272.3748403319,473949.91992426646,105.5503429188997,-1.392213939711766
394875,143,"Montgomery, AL",msa,AL,130214.54152326255,130055.49876927324,130168.82275198946,130468.1160110258,130809.65698057796,131007.08166486208,131132.27740760284,131235.63873978623,131193.07270302807,131232.971077372,131285.60634561916,131409.4905081508,131528.02583334668,131599.1757855215,131668.26026463183,131927.87312405746,132193.36873022385,132511.04718699952,132446.836844002,132446.9681556423,132472.5243737153,132653.77213341783,132732.55337356473,132588.19740161856,132467.53859353662,132332.98223207952,132317.84088579591,132212.51211119155,132095.37561479607,132074.06608572995,132245.88618511512,132695.9208790703,133187.54808470173,133714.9126868665,134191.65038121294,134435.976542267,134467.86612604003,134286.85405567905,134512.5952550835,134811.0502219524,135164.97296851748,135065.41440631554,135053.82649475272,135254.28095416565,135765.07235160537,136096.07801264827,136371.72594564388,136599.9579748934,137596.21769121976,139107.72183544037,140800.43314275812,141624.3571821196,141894.52862501398,141979.50579431205,142292.016091187,142584.0929351416,142741.24710936376,142832.6283896418,143180.9266462263,143952.77211528548,144981.56759203508,145948.05412489545,146875.8696454701,147679.2298755756,147994.56786012006,147857.70193945998,147699.50642184567,148089.50876053175,149224.3980030359,150737.98276146167,152385.04273289663,153709.93161284577,154764.2368023919,155682.5998467911,156794.5060370653,158057.96117960077,159660.35649369433,161598.22277590868,163663.03149727872,165551.607993665,166966.8179925365,168453.4980817441,170111.36788778598,172004.7054174341,173986.63304408191,175798.80184084803,177474.16100916147,179353.21465304107,181309.8904169713,183533.656917272,185115.54958520937,186174.5800069971,186569.4919698435,187026.28253853088,187422.37818073184,187570.48663231832,187195.87467983807,186588.2099370285,186609.90325652057,187495.52698563377,189104.10046863192,190515.62108843832,191224.34965341055,191238.4400475885,191134.71583061793,191233.22632551577,191798.00493903496,192116.0134764267,192280.6610664441,192474.88589519495,193128.22005102097,193960.566705524,194742.0674785528,195352.0562466577,195920.9286300695,50.46009941606149,0.1766384416432416
394898,117,"Myrtle Beach, SC",msa,SC,190571.9386262428,190666.35305301697,191320.3592312207,192114.3786083205,192967.7008388481,193667.3032278456,194503.9673718241,195217.56554890808,196055.69036617628,196952.63556211288,197804.4012791786,198266.41189014397,198809.42447020463,199537.82183440603,200349.8934145351,200960.81654607787,201193.88594149877,201446.0601033017,201579.2631333164,201792.13415124323,202315.204639208,203280.98930320647,204450.5057145708,205171.64430713773,205379.78478413203,205567.7119877888,206186.08808007347,207178.98856318984,208029.60867041643,208827.81919310012,209472.1764304441,210321.3972355749,211246.83146995364,212295.29139583744,213438.08250931665,214330.59013741827,215098.6335048068,215888.31607570453,216978.9862997563,218073.26851495472,218954.19398814745,219634.2773176075,220378.5141194104,221342.27968968623,222481.6700085333,223663.76616488188,224564.40754468265,225037.7453587812,225450.52223995057,226178.37979296237,227355.88492443983,228458.04549002252,229391.89524235105,230264.7358015089,231229.71017078185,232064.4447206183,232757.60349926815,233531.84566437616,234795.64895639545,235865.5103691963,236736.28196523557,237203.71270231088,237977.97141187935,238788.0574593889,239290.33836321335,239846.84217388343,240993.23171426065,243091.57081328452,245990.10505571673,249343.36785626612,253001.9958686116,256766.6119408407,260112.62055462413,263519.0675054091,266844.2419652438,270860.714187499,275714.1784940432,281571.02913386194,287656.0390496312,293096.72400109936,298005.10859334987,302967.8527012636,308240.64443480567,313297.4391549542,319225.62260901474,325688.9136844014,333200.5449826108,340813.99740312033,348590.30431749835,355930.712438093,361172.489290025,363894.83827728016,364249.28785830736,364216.1120163413,363836.9469740267,363132.7086747229,361507.23824048584,360349.5536041893,359600.6797767401,359869.6055900545,360641.3332311719,362303.2462795678,363707.7845597644,364607.162454979,364893.92832665617,365158.06652526365,365424.9933965968,365866.5890725555,366001.272613388,366162.29076609696,366683.3865822505,367685.36023805424,368602.8885225608,368624.931532266,368262.8094843608,93.24083710278686,2.3164964821945944
394901,147,"Naples, FL",msa,FL,344412.47089901223,348102.6532576282,350807.6001788023,352860.14650040184,355279.9628621121,358151.2567120775,361935.0675295694,366125.8095334821,370425.350040965,374171.7598216397,377622.5083334308,380651.81835179945,383576.7141632074,386044.47222187626,387883.22857076535,389115.9620232074,389693.19817045,390130.7512446058,390849.0262961886,391591.01074104995,392329.12187560176,393497.70920101786,394171.22119403974,394397.8445000606,393362.0627572446,392671.1844627203,392430.4210256022,392586.82832075394,391837.30207949784,390926.5924893475,389937.97997330845,390213.7608059628,390682.22603077145,391785.684049854,392343.9594122771,392584.2861363472,391935.07950444537,391156.3267877602,391084.5783954351,391757.8242016027,393124.6667182061,394200.3750432779,395488.0907635837,396659.4378620992,397500.3116369818,398366.7040938034,399797.3439041404,401895.39995603514,403234.5731539069,403848.2145207308,403753.5006243556,403459.6587537159,402227.78340977937,401053.5232534761,399755.4943863624,399582.14584659046,399697.55650127167,400561.2146604526,401879.4279293167,404000.32136876736,405652.8906539845,406853.44586513354,407026.4964190477,406405.0302935319,404629.7638724607,402794.3351565309,402706.15876260056,405041.76214474253,409612.3244657805,415357.22787504183,422121.7782998083,429047.9332054222,436018.5051324503,442438.1189638514,449072.1883711932,457496.8314975759,469185.06813738815,484582.36780968745,501262.18696586665,517325.0369797353,532122.4700483758,546958.287216917,562030.9780763141,576349.3524703284,592807.3105167913,611629.207258902,634968.6914934879,659962.6712452442,683245.3112030939,701864.389483503,710766.4379042623,711982.983577618,706904.4429567693,702404.3369356474,699449.424556364,698470.4028822928,697136.0035004673,696474.1548194793,696854.6249061147,698563.0758856327,700881.5339638212,703499.5526091804,705992.3726288312,709082.9427103087,712416.3740923946,716583.5982942153,720650.3167106286,724374.2451642639,727529.7696102072,730015.3600167067,732255.3247188554,732764.6318322304,731158.5929911509,726487.1557201864,721326.06275413,109.4366852835696,-16.538234221334918
394902,37,"Nashville, TN",msa,TN,197591.3506672665,199438.8835895889,201241.4019775286,202768.66155997303,204253.70971383905,205856.3892580692,207824.8938152487,209941.2486157053,212227.8865795626,214623.17012302869,217035.41946957645,219419.78640102732,221549.1363274872,223459.23609968825,225109.44117767937,226870.58902991377,228678.08144096797,230666.04933962165,232643.10219335312,234681.3453523932,236913.10784418756,239481.03368413143,242284.55402297503,245070.62801152712,247463.08187303937,249476.03818893604,251542.629185718,253714.64584407932,255757.17016220375,257366.49769690863,258844.772321419,260518.68993757784,262432.14255161956,264538.0202822865,266643.3517329444,268839.28133631864,271089.8755042208,273382.7915055417,275708.68635149027,277662.59423921304,279439.6541536435,280729.15918246895,282136.0046349677,283322.2547693345,284303.70578331215,284985.4158071836,285536.36432692356,286303.4029562355,287193.7607565352,288427.96166181,289754.9634263467,290825.97684363025,291591.93916529726,292203.70505208784,293004.6371048757,294017.3445478499,295220.80508668674,296552.89407209377,297996.9829834755,299494.9994217689,301483.0941834438,303618.1567488816,305781.8517582439,307403.99198413873,308163.7218377369,308668.393046316,309419.69948764914,311186.02300368133,314164.587602763,317803.61467102886,321848.4406749397,325708.0793906588,329526.2167354043,333867.0313692073,338640.74481887236,343878.8219122199,349837.66833293304,357023.7520104872,364689.80838879733,371223.39479957055,376440.1502881604,381584.00087091565,388006.3543760627,395411.6254233673,404197.9430460595,414237.3499798924,425019.5183065478,435962.0061830071,445498.82709314185,453373.7232894825,457532.89301360096,458252.29378116486,455991.9680906275,452946.25888877874,449628.0739118615,446580.4804480215,443514.2731152392,441365.6800652636,440210.5703873997,440436.67061106535,441173.9202836173,442510.9335959223,443259.8283434957,443967.6379860861,444303.7014460909,444755.9340026816,445037.95443737786,445052.196699158,445180.8010764501,446154.484588278,448184.58660047664,450254.2016570281,451634.15412673616,451857.4261671181,451726.37948600535,128.61647433479462,53.592114862738654
394908,68,"New Haven, CT",msa,CT,229839.9362559243,229355.58404525055,229252.77377917976,229446.71128850055,229788.06882386192,229946.96029569115,230482.46000290304,231022.80004368775,231705.89494688043,232019.94370909687,232135.62982084704,231841.2730616806,231648.8706508459,231548.69125957033,231546.1727106903,231714.52047790075,232036.04064795596,232573.73554151467,232721.65765904912,232815.71625662872,232786.31573641195,233124.97070779244,233347.55447859663,233872.62603881955,233971.78369578833,234108.08013383264,234420.1206119473,235386.78009590253,236651.14959839673,237767.61216116976,238610.4930767629,238877.56901302128,238873.88621063888,238910.31054648888,239601.38740966725,240625.25477742593,241426.48979280493,241860.1246697844,242207.25599529015,242457.3830053861,242678.764254194,242787.19393239435,243168.9516864017,243539.56767443215,244000.12756242068,244311.6761278036,244791.40249007448,245244.8211141659,245754.95068447347,246403.46299033263,247267.77424932877,248140.35267495245,248581.1525186471,248838.1967180519,249057.69177513392,249329.59830699817,249465.03145077312,249847.1837052513,250687.34470927337,251786.05854381653,253108.19675755576,254352.90926045107,256075.63531636307,257732.1521353961,258879.3312086698,259160.7759121157,259361.2122411445,260611.8844196104,263501.5054767547,267734.64370249055,272790.3615570021,278115.25575175445,283232.67255585967,288234.2665994707,293121.7868175689,297922.15582226426,302896.2557477856,307812.4190970969,311403.04687819944,312764.29935785267,311889.95839304914,310926.18108591676,310941.5260005022,312625.2548043209,316739.180009586,322457.14274157723,328944.67520623095,334884.8651996351,340132.3427149944,344737.27923303214,347571.5898845477,348347.35414378997,347636.76439641,347104.36806471524,347490.70915144414,348316.4655660438,348651.7735686264,349647.5188857112,351350.3621874381,354464.23068771436,357910.8278966439,361680.1589170939,366069.0924261717,370716.877701822,375175.4295000434,378650.87893735146,381422.04530629626,383637.76859584515,385404.0580936037,387438.7748495269,390570.57017420704,394058.1365320164,397061.25298018305,398913.6908303504,400482.0916208732,74.24390997695923,-0.6430590042258046
394910,47,"New Orleans, LA",msa,LA,202050.9088289082,203048.5220388689,203947.08406527,204829.99129876343,205998.7175066152,207002.78283048913,207810.45607745764,208120.84822903137,208972.0710055358,210224.426708567,211351.00273802676,212229.1529425924,212403.7253759805,212465.2993371203,212243.19837867015,212873.3685411337,213764.25944815937,214957.79685877624,215554.8141000136,216368.01160865804,216842.59808981465,217536.46099501976,217705.52208262417,217566.77110271668,216946.54260384073,216341.381384269,215912.60485587592,215595.67026879935,215039.26530166576,214668.3938443131,214637.71516788623,215046.05549679112,215768.81119803488,216862.80174529576,217773.39125090427,218617.8935494136,219544.6174799436,220444.85342853656,221249.3797735198,220937.16636823144,219921.6931435477,218369.5509408842,217967.37863388332,218363.3952031558,219336.10529437635,219493.54508772865,219716.8496946718,219966.6138166672,220842.8362346602,222588.2170381565,224813.8713194494,227023.70261714727,228549.34919185055,229308.60765486164,230225.66348169977,230987.81561436417,231705.60540725276,232010.39984084724,232458.5338404757,233417.70567014907,235504.35556703107,237691.9421234967,239577.29997188563,241154.83711826024,241925.213288305,241956.83521217204,241078.2545443035,241217.99219808684,242928.1409147601,245686.44816596457,248138.6790549138,250145.09369782428,251250.3923519831,252731.95123169108,254250.8081121568,256290.80859145257,258884.65594912635,262030.62862994956,265103.15756806143,266991.9321835663,268113.41806117765,269439.4172309006,271385.33563991025,273303.2826949552,274415.3521163519,275655.40014218725,277263.30727733864,279242.41638041235,280739.59104443365,282271.9192008334,283414.03402037424,283386.61718247004,281600.26137845457,279268.63919762947,276685.76637397596,273916.05605703866,271290.2239103525,269560.78003847256,269487.3280487164,269511.8584672348,268413.74806274776,266250.3230531977,263617.50529328594,261090.01476383395,258159.50794216464,255296.88296199063,252738.3172434135,250861.52280169705,249205.8773013464,248786.66841558865,248872.43255914337,249595.2069536813,249816.21750088444,249231.06384767103,248310.35563304988,22.89494616592547,-21.828719642236084
394913,1,"New York, NY",msa,NY,406466.7343736377,406757.0558444772,407277.9759615814,407921.11464419327,409108.4049595063,410308.0339759018,411658.6294685207,413388.4368493417,415899.5187996521,418804.6010895756,421391.3319071272,423575.4856800237,425279.6880908403,426621.03374628816,427321.2660696059,428239.0876335888,429418.6011116392,430965.2627587521,432143.914675666,432708.81476523704,433046.9821778247,433836.68804187194,435379.18883045454,437829.5286471302,440228.4423883528,442522.9744914672,444621.31694468256,447227.14942821977,449766.9792282383,451965.7744665823,453619.7707311716,455192.8781155233,456873.07537649694,458591.07582021743,460173.7208241788,461664.46898001386,463017.1018852452,464158.42374258675,465701.288710226,467504.8404453344,470101.3919090974,472474.1556576073,475138.120192185,477278.43973724527,478878.91422805167,479773.2736297815,480791.97884962504,481938.3249778818,483649.34282510536,485866.7138268541,488653.14191240974,491504.08724568575,493505.8561676053,495174.48905419995,496178.9785468819,497005.3853793561,497132.52263338905,497638.9833138476,498814.55199505255,500615.4717602315,503187.3531753185,505940.7859135593,509186.2938146596,512220.55277634825,514480.4513087186,514998.2787704945,514316.9399106067,514191.5962573598,516530.8826839232,520885.8769871756,526936.5008739267,534081.2596320556,541031.3684578099,548234.5631318685,554816.3814775349,561551.0242009241,567984.5428560982,573999.7351511185,578835.0268538493,581817.6734559535,583618.6573816567,585876.3760699494,589455.5032551851,593579.0852342224,598260.3788730266,603439.1254133853,610178.5914125534,617285.7709165126,624597.0798625915,631422.139259918,635903.3070816104,637158.8453026818,635105.8378351073,632819.0557491522,631064.5342336772,630187.513866213,630167.3388757589,629689.05643324,630846.093580451,633668.4873958906,638326.2178301897,642877.0240227552,646700.8949027805,650253.8197396438,653280.4380306018,656116.6502908613,658992.3307166192,662322.0882904063,665541.4609715892,669925.4559064881,675684.524492539,682290.1595486439,687305.6374117732,690568.6310719209,693248.1344435973,70.55470369841892,7.166952030398541
753906,73,"North Port, FL",msa,FL,218031.570506655,219393.3186743314,220528.22179934,221691.04713400957,223344.93192939425,225285.063348485,227673.7655869849,230291.52236381828,233151.3875615175,236075.8453157182,238783.1491041222,240987.0962862674,242696.55981973847,243844.0276657651,244755.66172663937,245777.4721510605,247122.28583719835,248776.2761770751,250390.4866288414,251921.6182075528,253513.5968722941,254969.506593729,256413.03618842503,257766.6373601579,259059.63358638913,260093.0067431934,260925.97417158668,261641.3018815751,262246.1904611609,262887.5222493872,263565.6015109842,264277.3148881614,264913.7054891381,265692.5227174075,266707.9996690945,267690.4131670739,268719.29158483265,269513.7396413519,270389.4549480106,270920.5244937712,271630.7570664829,272406.30663168756,273854.59264953114,275314.9035123417,276749.37484902755,277748.3519509517,278666.24175252236,279610.4544073934,280274.1390738164,280723.3725612794,280701.04697203176,280417.6597701784,279860.27177374036,279557.64809128415,279720.1284259628,280377.0030325351,281166.1601860926,282201.6522778293,283513.6030452708,285031.09325071546,286828.6171072579,288540.1986798913,290016.2369490326,290777.0770232958,290681.16560245934,290553.3595074573,291131.53902667423,293058.5010255698,296232.0501653521,300096.54539148463,304703.3133083481,309251.72358136345,313955.8425083087,318673.92523090704,323932.5898331163,330015.5909270667,337918.4409279989,347958.28408779716,358137.45362189814,367075.9728377336,374157.56318442913,381501.0824863392,389224.5480231317,397191.2420878481,407069.43916946166,419174.3545189171,434511.7170512385,450830.9059865065,466575.0418094305,479578.3834387591,487321.70282219135,489621.5868681566,487367.01387664577,484014.85541429,481074.7410494174,478908.03311259573,476906.73759375425,475563.766060202,475180.1876624686,475449.6646115434,475861.38963249925,476736.4177642719,477402.2090075701,477932.08451618464,478178.5391546997,478700.86481337465,478882.6920742783,478295.36505759554,476966.8580591772,475921.2321290793,475511.079730829,475062.717045776,473758.67147661775,470861.3841667373,467602.0573814614,114.4652979817841,25.101377173877836
394924,185,"Norwich, CT",msa,CT,225400.57385315467,225670.4296994243,226025.05202885,226720.5655241604,227340.25184746625,227746.2679921748,228191.77767219945,228558.41568577287,228991.55514368135,229422.9816040616,229758.852831288,230013.01089203052,230318.53196764388,230356.50408950527,230259.3137387839,229855.42746315376,229895.25628877385,230084.7587929264,230253.02390459515,230423.4395190029,230811.53216973937,231854.2135513788,233075.03047728376,234350.65182256815,235009.0384453003,235527.0667406041,236068.8087157984,237095.007495004,237945.12606634965,238712.56060523028,239536.15449806929,240377.7680300265,241365.2298628023,242411.61836360855,243860.00837716425,245214.2669955243,246133.31937203123,246588.77805070684,247143.39912720697,247553.9846210859,248070.33282113777,248083.7722514871,248291.8793467641,248527.2275833448,248908.56448868007,249013.5746918455,248815.51855734436,248856.85334426796,249101.6982589787,249679.4874001112,250165.65038089757,250544.32231824935,250596.44882030148,250668.2028993617,250970.28305480513,251594.43487428327,252059.80220974644,252755.3766179627,253620.57662221428,254568.49811376096,255363.8589964594,256101.156073184,257398.8538244027,258914.6502285231,259769.87839459057,259863.31331949413,260186.6955274532,261864.042693376,265337.01446867106,269987.84201146895,275463.0870521116,281093.7377773895,286417.1448978368,291713.53032149543,296762.7516942923,301511.43991677376,306420.11228860565,311383.8224081706,315413.3186325604,317268.17809887975,317005.25689602207,316454.34259565134,316504.36216765473,317711.2657216561,320839.08759886434,325635.88609472744,331728.5060628496,337460.1106056094,342718.03173297714,346981.8683274229,349456.56884827826,349781.9647678503,348853.91846486466,348159.35031129053,348357.1935551761,348738.2394365599,349161.0050914101,350207.4539211248,352407.35853405116,355771.7816224745,359466.2539610664,363749.5789607516,368630.5352888989,373787.1447464802,378016.0314835987,380682.59468020994,382300.00064587547,383854.00620849227,385301.7335387705,387448.4834477707,390586.84629903873,394359.4411242793,397483.57063950395,399716.83923432394,401759.99815230555,78.24266872277201,-0.3865491301843349
